Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep),dishwasher:InteriorEquipment:Electricity [J](TimeStep) 
 08/06  22:45:00,24.4,49.5,0,0,26.3471295146332,45.774155522662,15,26.3466663360595,53.3387282449918,61.9432861822081,220574.611992972,0,220574.611992972,2,220574.611992972,133848.199857117,0,0,220574.611992972,0,0
 08/06  22:50:00,24.1333333333333,50,0,0,26.2644601255532,45.8611285857997,15,26.2639999389648,55.2548989179433,62.0554406520523,218075.913120836,0,218075.913120836,2,218075.913120836,131681.420653717,0,0,218075.913120836,0,0
 08/06  22:55:00,23.8666666666667,50.5,0,0,26.1822751958792,46.0276957531072,15,26.1813335418701,56.2142789688755,62.1855835420614,212620.044423595,0,212620.044423595,2,212620.044423595,127048.043649018,0,0,212620.044423595,0,0
 08/06  23:00:00,23.6,51,0,0,26.0996108141498,46.1004109533768,15,26.0986671447754,58.3909605204239,62.3782951001708,215902.156793252,0,215902.156793252,2,215902.156793252,129719.966775407,0,0,215902.156793252,0,0
 08/06  23:05:00,23.5083333333333,51.3333333333333,0,0,26.0169214650339,46.1747058881608,15,26.0160007476807,59.8518571383748,62.4697498299851,182744.901129014,0,182744.901129014,2,182744.901129014,124962.28958724,0,0,182744.901129014,0,0
 08/06  23:10:00,23.4166666666667,51.6666666666667,0,0,25.9878172499795,46.1264055701558,15,25.9875831604004,60.974213446816,62.5352008368747,171684.27538958,0,171684.27538958,2,171684.27538958,115693.154574191,0,0,171684.27538958,0,0
 08/06  23:15:00,23.325,52,0,0,25.9593784053522,46.0916080458506,15,25.9591674804687,62.002208779645,62.6182809520587,162936.991418768,0,162936.991418768,2,162936.991418768,108363.324858276,0,0,162936.991418768,0,0
 08/06  23:20:00,23.2333333333333,52.3333333333333,0,0,25.9313603453857,46.0708871754194,15,25.9307498931885,62.926381494185,62.7164594112398,157540.449711408,0,157540.449711408,2,157540.449711408,103835.732478078,0,0,157540.449711408,0,0
 08/06  23:25:00,23.1416666666667,52.6666666666667,0,0,25.9029329920053,46.0649800593627,15,25.9023342132568,63.7608031291506,62.8263525981229,152571.536752953,0,152571.536752953,2,152571.536752953,99666.9692722133,0,0,152571.536752953,0,0
 08/06  23:30:00,23.05,53,0,0,25.8744903910274,46.0710773854964,15,25.8739166259766,64.4948570403085,62.9485244570189,147570.729385572,0,147570.729385572,2,147570.729385572,95472.883827885,0,0,147570.729385572,0,0
 08/06  23:35:00,22.9583333333333,53.3333333333333,0,0,25.8460511116025,46.0876767044316,15,25.8455009460449,65.1471214571454,63.0835636011417,142910.264057103,0,142910.264057103,2,142910.264057103,91564.8481488779,0,0,142910.264057103,0,0
 08/06  23:40:00,22.8666666666667,53.6666666666667,0,0,25.8176109342699,46.1137284811852,15,25.8170833587646,65.7412362017873,63.2319193765567,138421.95658152,0,138421.95658152,2,138421.95658152,87802.3148221771,0,0,138421.95658152,0,0
 08/06  23:45:00,22.775,54,0,0,25.7891715669995,46.1484245601674,15,25.7886657714844,66.29173870593,63.3915889140284,1386142.80420566,0,1386142.80420566,2,1386142.80420566,84173.9959230554,0,0,1386142.80420566,0,0
 08/06  23:50:00,22.6833333333333,54.3333333333333,0,0,25.7607351459929,46.1910293242287,15,25.7602500915527,66.8054115096362,63.5595736230465,557366.538830307,0,557366.538830307,2,557366.538830307,80716.5695130312,0,0,557366.538830307,0,0
 08/06  23:55:00,22.5916666666667,54.6666666666667,0,0,25.7322980104799,46.2408482092971,15,25.7318325042725,67.2864324746726,63.733213539637,126053.574482476,0,126053.574482476,2,126053.574482476,77439.329791824,0,0,126053.574482476,0,0
 08/06  24:00:00,22.5,55,0,0,25.7038624952518,46.2974184204521,15,25.7034168243408,67.73884376545,63.9105427651592,122095.398802312,0,122095.398802312,2,122095.398802312,74125.3036664334,0,0,122095.398802312,0,0
 08/07  00:05:00,22.4083333333333,55.25,0,0,25.6754214267592,46.3600584107504,15,25.6749992370605,68.1548641102127,64.0787955175244,106047.591549566,0,106047.591549566,1,106047.591549566,70221.652256273,0,0,106047.591549566,0,0
 08/07  00:10:00,22.3166666666667,55.5,0,0,25.6469851929863,46.4281946787157,15,25.6465835571289,68.537775342494,64.2351131276462,101943.23056336,0,101943.23056336,1,101943.23056336,66788.7335111054,0,0,101943.23056336,0,0
 08/07  00:15:00,22.225,55.75,0,0,25.6185480114996,46.5002842597536,15,25.6181659698486,68.8962590793764,64.3797498969913,98020.3042990699,0,98020.3042990699,1,98020.3042990699,63508.3678702613,0,0,98020.3042990699,0,0
 08/07  00:20:00,22.1333333333333,56,0,0,25.5901131119602,46.5755495436055,15,25.589750289917,69.2362309607358,64.513650472249,94179.2240408399,0,94179.2240408399,1,94179.2240408399,60297.4659490357,0,0,94179.2240408399,0,0
 08/07  00:25:00,22.0416666666667,56.25,0,0,25.5616767305967,46.6537001557182,15,25.5613327026367,69.5607053978524,64.6386577501307,90408.2316684135,0,90408.2316684135,1,90408.2316684135,57146.1688662477,0,0,90408.2316684135,0,0
 08/07  00:30:00,21.95,56.5,0,0,25.5332425060786,46.7345800318569,15,25.5329170227051,69.8712734389811,64.7564238700179,86697.3040192815,0,86697.3040192815,1,86697.3040192815,54046.0848069102,0,0,86697.3040192815,0,0
 08/07  00:35:00,21.8583333333333,56.75,0,0,25.5048067422654,46.8180806023623,15,25.5044994354248,70.1690768832328,64.8678764717216,83048.6298844311,0,83048.6298844311,1,83048.6298844311,50998.9911278482,0,0,83048.6298844311,0,0
 08/07  00:40:00,21.7666666666667,57,0,0,25.4763731243069,46.9040646859174,15,25.4760837554932,70.4552564640378,64.9735363616695,79454.9068907966,0,79454.9068907966,1,79454.9068907966,47998.7716081373,0,0,79454.9068907966,0,0
 08/07  00:45:00,21.675,57.25,0,0,25.4479379285748,46.9924114768609,15,25.4476661682129,70.7309444724876,65.0738758328022,75918.8965047086,0,75918.8965047086,1,75918.8965047087,45047.6873558484,0,0,75918.8965047086,0,0
 08/07  00:50:00,21.5833333333333,57.5,0,0,25.4195048623516,47.0829836048556,15,25.4192504882812,70.9971678393377,65.1694918208652,72434.5804968919,0,72434.5804968919,1,72434.5804968919,42140.6914528104,0,0,72434.5804968919,0,0
 08/07  00:55:00,21.4916666666667,57.75,0,0,25.3910701926998,47.1756760156396,15,25.390832901001,71.2548347776734,65.2612555416621,69005.83046143,0,69005.83046143,1,69005.83046143,39280.9726916311,0,0,69005.83046143,0,0
 08/07  01:00:00,21.4,58,0,0,25.3626376555084,47.270367385818,15,25.3624172210693,71.5047350474328,65.3513385074003,65627.3524359146,0,65627.3524359146,1,65627.3524359146,36464.0918578411,0,0,65627.3524359146,0,0
 08/07  01:05:00,21.325,58.25,0,0,25.3341989539094,47.3648099984026,15,25.3339996337891,71.7511023377984,65.441333973138,61420.8967974574,0,61420.8967974574,1,61420.8967974574,32960.5774425159,0,0,61420.8967974574,0,0
 08/07  01:10:00,21.25,58.5,0,0,25.3108907871926,47.4472770629169,15,25.3107490539551,71.9933655137946,65.529452293603,56168.0925507043,0,56168.0925507043,1,56168.0925507043,28587.9464941566,0,0,56168.0925507043,0,0
 08/07  01:15:00,21.175,58.75,0,0,25.2876321914017,47.5326276383439,15,25.2875003814697,72.2312769931409,65.6165237308111,53782.4275296969,0,53782.4275296969,1,53782.4275296969,26600.5052022472,0,0,53782.4275296969,0,0
 08/07  01:20:00,21.1,59,0,0,25.2643664771399,47.6218382422489,15,25.2642498016357,72.46430621321,65.703486118363,50084.0946197813,0,50084.0946197813,1,50084.0946197813,23522.8257897581,0,0,50084.0946197813,0,0
 08/07  01:25:00,21.025,59.25,0,0,25.2411023092856,47.7148943958761,15,25.2409992218018,72.6924664154665,65.7907456744615,46782.3718324622,0,46782.3718324622,1,46782.3718324622,20777.7891372053,0,0,46782.3718324622,0,0
 08/07  01:30:00,20.95,59.5,0,0,25.2178403686815,47.8115362978903,15,25.2177505493164,72.9162358767496,65.878213900842,43558.5693991493,0,43558.5693991493,1,43558.5693991493,18097.5958671489,0,0,43558.5693991493,0,0
 08/07  01:35:00,20.875,59.75,0,0,25.1945768281751,47.9115010536405,15,25.1944999694824,73.1362267364113,65.9655919657778,40406.5113799355,0,40406.5113799355,1,40406.5113799355,15477.0982680149,0,0,40406.5113799355,0,0
 08/07  01:40:00,20.8,60,0,0,25.1713135506618,48.0145576436778,15,25.1712493896484,73.3529599977028,66.0525640791622,37321.9127510133,0,37321.9127510133,1,37321.9127510133,12912.7219290112,0,0,37321.9127510133,0,0
 08/07  01:45:00,20.725,60.25,0,0,25.1480524476328,48.1205204177214,15,25.1480007171631,73.5668262673923,66.1389040345757,34304.8993516756,0,34304.8993516756,1,34304.8993516756,10404.5609206708,0,0,34304.8993516756,0,0
 08/07  01:50:00,20.65,60.5,0,0,25.12478971645,48.2292369257031,15,25.1247501373291,73.778121227126,66.2244473504927,31356.454692837,0,31356.454692837,1,31356.454692837,7953.42405004849,0,0,31356.454692837,0,0
 08/07  01:55:00,20.575,60.75,0,0,25.101527231325,48.3405485054783,15,25.1014995574951,73.9870843861802,66.3090628967115,28472.4848193551,0,28472.4848193551,1,28472.4848193551,5555.90031301539,0,0,28472.4848193551,0,0
 08/07  02:00:00,20.5,61,0,0,25.0782669032072,48.4543118155456,15,25.0782508850098,74.1939203745569,66.3926481890558,25654.0002246576,0,25654.0002246576,1,25654.0002246576,3212.82253419979,0,0,25654.0002246576,0,0
 08/07  02:05:00,20.375,61.4166666666667,0,0,25.055007154414,48.5729487186178,15,25.0550003051758,74.4061924995112,66.4829803930403,23439.3851913342,0,23439.3851913342,1,23439.3851913342,1371.75677733681,0,0,23439.3851913342,0,0
 08/07  02:10:00,20.25,61.8333333333333,0,0,25.0162863079368,48.7342363351227,15,25.0162506103516,74.627775512489,66.5823607048975,26942.0910626467,0,26942.0910626467,1,26942.0910626467,4283.64731644805,0,0,26942.0910626467,0,0
 08/07  02:15:00,20.125,62.25,0,0,24.9767863763674,48.8986678057853,15,24.9775009155273,74.8574947602097,66.6864607896941,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:20:00,20,62.6666666666667,0,0,24.9348838415536,49.0690597029636,15,24.9387493133545,75.0937659910028,66.7909513873837,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:25:00,19.875,63.0833333333333,0,0,24.887853618718,49.2517208279118,15,24.8999996185303,75.3353639069135,66.893518021604,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:30:00,19.75,63.5,0,0,24.8353515666495,49.4470536020928,15,24.8612499237061,75.5812437366357,66.9934946757355,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:35:00,19.625,63.9166666666667,0,0,24.7785123627047,49.6517084018886,15,24.8225002288818,75.8304145119079,67.0908980720025,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:40:00,19.5,64.3333333333333,0,0,24.7186775999182,49.8618730222557,15,24.7837505340576,76.0819571587558,67.1858416370569,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:45:00,19.375,64.75,0,0,24.6568272608036,50.0747816379059,15,24.7450008392334,76.3350978048188,67.2783913837257,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:50:00,19.25,65.1666666666667,0,0,24.5935426762331,50.2887986790763,15,24.7062492370605,76.589222335207,67.3685641757775,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  02:55:00,19.125,65.5833333333333,0,0,24.5291489760967,50.503021062573,15,25.6674995422363,76.8438604583836,67.4564196792838,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:00:00,19,66,0,0,24.4638440999085,50.7169099272564,15,25.6287498474121,77.0986451591783,67.5420757816099,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:05:00,18.9416666666667,66.0833333333333,0,0,24.3949400898288,50.9294248491205,15,25.5900001525879,77.331798380522,67.6058611691407,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:10:00,18.8833333333333,66.1666666666667,0,0,24.325616498841,51.134618404836,15,25.5719165802002,77.53964543277,67.6446337112785,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:15:00,18.825,66.25,0,0,24.2579988630185,51.3290992739228,15,25.5538330078125,77.7257809966639,67.6635350893182,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:20:00,18.7666666666667,66.3333333333333,0,0,24.1923736985605,51.5135541694465,15,25.5357494354248,77.8947653058344,67.6692856854543,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:25:00,18.7083333333333,66.4166666666667,0,0,24.128174145499,51.690210808373,15,25.5176658630371,78.0495040637964,67.6664173672765,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:30:00,18.65,66.5,0,0,24.0647791100756,51.8610700344309,15,25.499584197998,78.1917265743235,67.6573423533066,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:35:00,18.5916666666667,66.5833333333333,0,0,24.0017922532166,52.0273760681881,15,25.4815006256104,78.3228618332393,67.6436974556259,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:40:00,18.5333333333333,66.6666666666667,0,0,23.9390230738359,52.1897803784196,15,25.4634170532227,78.4442956841887,67.6233478430719,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:45:00,18.475,66.75,0,0,23.87639417207,52.3486140724899,15,25.445333480835,78.5573321139322,67.5944688531748,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:50:00,18.4166666666667,66.8333333333333,0,0,23.8138731185217,52.5040721044051,15,25.4272499084473,78.6630895030696,67.5577728468654,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  03:55:00,18.3583333333333,66.9166666666667,0,0,23.7514418031605,52.6563143363079,15,25.4091663360596,78.7624870161852,67.5150369504558,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  04:00:00,18.3,67,0,0,23.6890877777226,52.805476240136,15,25.3910827636719,78.8562998535913,67.4677414676715,21789.301747949,0,21789.301747949,1,21789.301747949,0,0,0,21789.301747949,0,0
 08/07  04:05:00,18.25,67.1666666666667,0,0,23.6313826588988,52.9413090682668,15,25.3729991912842,78.9541474324439,67.4237287894105,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:10:00,18.2,67.3333333333333,0,0,23.576416603636,53.0694429157953,15,25.3575000762939,79.0570392019541,67.3858764294865,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:15:00,18.15,67.5,0,0,23.5217515714262,53.197429044651,15,25.3419990539551,79.1625258628847,67.3555165298542,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:20:00,18.1,67.6666666666667,0,0,23.4663460333856,53.3283615428119,15,25.3264999389648,79.2677425672225,67.3323343944228,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:25:00,18.05,67.8333333333333,0,0,23.4101775731518,53.4621956059038,15,25.3110008239746,79.371564098694,67.3153928614501,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:30:00,18,68,0,0,23.3535546795733,53.5979046903915,15,25.2954998016357,79.474266772266,67.303697296651,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:35:00,17.95,68.1666666666667,0,0,23.2967491977287,53.7345972197495,15,25.2800006866455,79.5765434741795,67.2964215869842,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:40:00,17.9,68.3333333333333,0,0,23.2399136934118,53.8717833459959,15,25.2644996643066,79.6789267294516,67.2928993371249,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:45:00,17.85,68.5,0,0,23.1831161562193,54.0092259888231,15,25.2490005493164,79.7817066877308,67.2925993577647,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:50:00,17.8,68.6666666666667,0,0,23.1263865913309,54.1468249153598,15,25.2334995269775,79.8850248327284,67.2950750963578,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  04:55:00,17.75,68.8333333333333,0,0,23.069743478704,54.2845005270115,15,25.2180004119873,79.9889512296904,67.2999281817675,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  05:00:00,17.7,69,0,0,23.0132026313683,54.4221977339201,15,25.2024993896484,80.0935166962261,67.3068177220277,36963.2611793077,0,36963.2611793077,1,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/07  05:05:00,17.6416666666667,69.25,0,0,22.9574278042829,54.5512954467855,15,25.1870002746582,80.2078877249505,67.3194056949391,61620.9452552657,0,61620.9452552657,1,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/07  05:10:00,17.5833333333333,69.5,0,0,22.9031637478603,54.6726581900278,15,26.6434936523437,80.3334436175873,67.3387035076864,61620.9452552657,0,61620.9452552657,1,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/07  05:15:00,17.525,69.75,0,0,22.8500591645051,54.7908595163476,15,26.6254119873047,80.466320518701,67.3635026027754,61620.9452552657,0,61620.9452552657,1,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/07  05:20:00,17.4666666666667,70,6.66666666666667,0,22.7985898285437,54.9057958992317,15,26.607328414917,80.6030601767904,67.3928430867026,51824.907580176,0,51824.907580176,1,61620.9452552657,0,0,10204.2059115517,51824.907580176,0,0
 08/07  05:25:00,17.4083333333333,70.25,7.33333333333333,0,22.748136400617,55.0197830460867,15,26.5892448425293,80.7418037553627,67.4262921839991,50850.1935141488,0,50850.1935141488,1,61620.9452552657,0,0,11219.5330636635,50850.1935141488,0,0
 08/07  05:30:00,17.35,70.5,8,0,22.6980390264722,55.134854505838,15,26.5711612701416,80.8819629934153,67.4635619468949,1344653.56745072,0,1344653.56745072,1,1356400.06053488,0,0,12235.9302959922,1344653.56745072,0,0
 08/07  05:35:00,17.2916666666667,70.75,11,0,22.64852775701,55.2500404340366,15,26.5530776977539,81.0237092446395,67.5032889138244,434415.700454609,0,434415.700454609,1,450572.58477152,0,0,16830.0878301151,434415.700454609,0,0
 08/07  05:40:00,17.2333333333333,71,14,0,22.6002232484468,55.3631040167973,15,26.5349941253662,81.1671122062338,67.5444782479156,41052.648819463,0,41052.648819463,1,61620.9452552657,0,0,21425.3087872944,41052.648819463,0,0
 08/07  05:45:00,17.175,71.25,17,0,22.552679244649,55.4754248759641,15,26.5169105529785,81.3118690215689,67.5866117568657,36640.3848790289,0,36640.3848790289,1,61620.9452552657,0,0,26021.41705858,36640.3848790289,0,0
 08/07  05:50:00,17.1166666666667,71.5,20,0,22.5057289327648,55.5874798189904,15,26.4988269805908,81.4575645316669,67.6294012016387,32227.3070612002,0,32227.3070612002,1,61620.9452552657,0,0,30618.3731188182,32227.3070612002,0,0
 08/07  05:55:00,17.0583333333333,71.75,23,0,22.4591212019175,55.7000369454611,15,26.4807453155518,81.6039084157318,67.6726176553378,27813.4104684216,0,27813.4104684216,1,61620.9452552657,0,0,35216.1820696292,27813.4104684216,0,0
 08/07  06:00:00,17,72,26,0,22.4129927185018,55.8125550633686,15,26.4626617431641,81.7507505359147,67.7160371973617,23398.6769776597,0,23398.6769776597,1,61620.9452552657,0,0,39814.862789173,23398.6769776597,0,0
 08/07  06:05:00,16.9416666666667,72.25,29,0,22.3717039970939,55.9147420928295,15,26.4445781707764,81.8973176169921,67.759716825044,10470.9982579423,0,10470.9982579423,1,53108.8580097557,0,0,44414.4372414722,10470.9982579423,0,0
 08/07  06:10:00,16.8833333333333,72.5,32,0,22.33278327325,56.0130349070621,15,24.9519157409668,82.0439117776128,67.8035835357189,6054.52826103666,0,6054.52826103666,1,53108.8580097557,0,0,49014.9268215823,6054.52826103666,0,0
 08/07  06:15:00,16.825,72.75,35,0,22.2936368452595,56.114144771366,15,24.9338340759277,82.1913013636902,67.8473709798317,1637.16081437734,0,1637.16081437734,1,53108.8580097557,0,0,53616.3512451857,1637.16081437734,0,0
 08/07  06:20:00,16.7666666666667,73,38,0,22.2535684923615,56.2194406502208,15,24.91575050354,82.3400157670712,67.8908320218829,0,2781.12121679376,-2781.12121679376,1,53108.8580097557,0,0,58218.728360989,0,2781.12121679376,0
 08/07  06:25:00,16.7083333333333,73.25,41,0,22.2126698597576,56.3283318197615,15,24.8976669311523,82.4901219551644,67.9338093639718,0,7200.33329830433,-7200.33329830433,1,53108.8580097557,0,0,62822.0742792291,0,7200.33329830433,0
 08/07  06:30:00,16.65,73.5,44,0,22.1714998093237,56.4388909540224,15,24.8795833587646,82.6413879888028,67.9761952761144,0,11620.4894334942,-11620.4894334942,1,53108.8580097557,0,0,67426.4035867186,0,11620.4894334942,0
 08/07  06:35:00,16.5916666666667,73.75,49,4.66666666666667,22.1310493833187,56.5477183344144,15,24.861499786377,82.7934886132344,68.0179049713664,0,20436.0684726948,-20436.0684726948,1,53108.8580097557,0,0,76609.2984192192,0,20436.0684726948,0
 08/07  06:40:00,16.5333333333333,74,54,9.33333333333333,22.0920120834761,56.6524004401561,15,24.8434162139893,82.9458696918112,68.0588627025357,0,29530.9285059209,-29530.9285059209,1,53108.8580097557,0,0,86083.1109538298,0,29530.9285059209,0
 08/07  06:45:00,16.475,74.25,59,14,22.0553389160707,56.7495888146592,15,24.8253326416016,83.0978489133202,68.0989961757599,0,39116.7692446594,-39116.7692446594,1,53108.8580097557,0,0,96068.361723349,0,39116.7692446594,0
 08/07  06:50:00,16.4166666666667,74.5,64,18.6666666666667,22.0207731754922,56.8401094426244,15,24.8072490692139,83.248904962935,68.1382269752527,0,48782.0905083883,-48782.0905083883,1,53108.8580097557,0,0,106136.4047064,0,48782.0905083883,0
 08/07  06:55:00,16.3583333333333,74.75,69,23.3333333333333,21.9877226940194,56.9259552548709,15,24.7891674041748,83.3988215850581,68.1764938463747,0,58734.3989750229,-58734.3989750229,1,53108.8580097557,0,0,116503.392692478,0,58734.3989750229,0
 08/07  07:00:00,16.3,75,74,28,21.9557978116221,57.0084338286073,15,24.7710838317871,83.54761744589,68.213735246712,53211.7821450651,0,53211.7821450651,1,175291.889367973,0,0,127166.778357195,53211.7821450651,0,0
 08/07  07:05:00,16.275,75.1666666666667,79,32.6666666666667,21.9195235903084,57.102623269751,15,24.7530002593994,83.6953267745905,68.2492478213725,1562865.93597036,0,1562865.93597036,1,1695464.75383075,0,0,138123.768604578,1562865.93597036,0,0
 08/07  07:10:00,16.25,75.3333333333333,84,37.3333333333333,21.8829951954746,57.1958483354325,15,26.3530139923096,83.8375756818668,68.2823332637536,0,95977.8660703572,-95977.8660703572,1,47418.6232229961,0,0,149371.34301391,0,95977.8660703572,0
 08/07  07:15:00,16.225,75.5,89,42,21.8494998916773,57.2795995039769,15,26.3452644348145,83.9718157510169,68.3156462909831,0,107051.388980079,-107051.388980079,1,47418.6232229961,0,0,160906.262711537,0,107051.388980079,0
 08/07  07:20:00,16.2,75.6666666666667,94,46.6666666666667,21.8195080955403,57.3534764253045,15,26.3375129699707,84.0963675828347,68.3508241026111,0,118397.447756608,-118397.447756608,1,47418.6232229961,0,0,172725.073937088,0,118397.447756608,0
 08/07  07:25:00,16.175,75.8333333333333,99,51.3333333333333,21.7923210198243,57.4201154536266,15,26.3297634124756,84.2112765767698,68.3881564506785,0,130012.521216009,-130012.521216009,1,47418.6232229961,0,0,184824.108790631,0,130012.521216009,0
 08/07  07:30:00,16.15,76,104,56,21.767171287305,57.4820481381802,15,26.3220138549805,84.3177972130456,68.4272827378462,0,141892.882005437,-141892.882005437,1,47418.6232229961,0,0,197199.484612951,0,141892.882005437,0
 08/07  07:35:00,16.125,76.1666666666667,104.583333333333,69.25,21.7451038899071,57.5354133358294,15,26.3142642974854,84.4168765409733,68.4669833568691,0,155147.759111029,-155147.759111029,1,47418.6232229961,0,0,211006.64826461,0,155147.759111029,0
 08/07  07:40:00,16.1,76.3333333333333,105.166666666667,82.5,21.7254499437408,57.5824173989927,15,26.3065128326416,84.5105616550719,68.5080167096309,0,167184.245852704,-167184.245852704,1,47418.6232229961,0,0,223544.655287188,0,167184.245852704,0
 08/07  07:45:00,16.075,76.5,105.75,95.75,21.7072400859545,57.6263709135285,15,26.2987632751465,84.5996875488079,68.5498258207729,0,179915.866062705,-179915.866062705,1,47418.6232229961,0,0,236806.759672605,0,179915.866062705,0
 08/07  07:50:00,16.05,76.6666666666667,106.333333333333,109,21.6899059374425,57.6691939737974,15,26.2910137176514,84.6849344483702,68.5920587451812,0,193333.251114615,-193333.251114615,1,47418.6232229961,0,0,250783.202435012,0,193333.251114615,0
 08/07  07:55:00,16.025,76.8333333333333,106.916666666667,122.25,21.6743294584768,57.707701304031,15,26.2832641601562,84.7670569525012,68.6348694438337,0,209816.56320705,-209816.56320705,1,47418.6232229961,0,0,267953.319197965,0,209816.56320705,0
 08/07  08:00:00,16,77,107.5,135.5,21.6603711615147,57.7423052075569,15,26.2755146026611,84.8464493914393,68.6783135667675,0,224701.978641731,-224701.978641731,1,47418.6232229961,0,0,283458.960275758,0,224701.978641731,0
 08/07  08:05:00,16.0333333333333,77,108.083333333333,148.75,21.6415737944069,57.7957386681707,15,26.2677631378174,84.9214687882574,68.7165562715799,0,266791.302657608,-266791.302657608,1,20864.1942181183,0,0,299641.142578882,0,266791.302657608,0
 08/07  08:10:00,16.0666666666667,77,108.666666666667,162,21.6216747918674,57.8562430782273,15,24.6703338623047,84.9889151701421,68.7495336602024,1029196.07446637,0,1029196.07446637,1,1333023.19886471,0,0,316486.587914943,1029196.07446637,0,0
 08/07  08:15:00,16.1,77,109.25,175.25,21.6046289139025,57.9108359151213,15,24.6806659698486,85.0450551492628,68.7815191394257,165146.04540859,0,165146.04540859,1,485768.034093391,0,0,333981.238213334,165146.04540859,0,0
